,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
40483,esea_match_13783537.dem18,25.72999999999979,Terrorist,,642.2710079937609,338.8487113909109,12,Terrorist
18202,esea_match_13781558.dem15,53.855999999999995,Terrorist,,301.9889600311952,192.62038323824504,-1,CounterTerrorist
4004,esea_match_13780173.dem8,18.374300000000062,Terrorist,,448.3815892376681,446.5604771985048,-1,CounterTerrorist
49423,esea_match_13784421.dem25,17.653999999999996,Terrorist,,578.2400224605186,429.36926382057834,1,CounterTerrorist
35218,esea_match_13783045.dem12,18.97300000000007,Terrorist,,594.7627985182297,439.3218467833956,1,Terrorist
34372,esea_match_13782990.dem21,44.152000000000044,Terrorist,,405.1616018717099,433.0455708833366,-1,Terrorist
39041,esea_match_13783419.dem8,48.23219999999992,Terrorist,,448.0699969584714,625.1907802478852,22,Terrorist
33925,esea_match_13782948.dem14,25.266000000000076,Terrorist,,508.62311592903103,665.6318300216408,4,CounterTerrorist
1452,esea_match_13779948.dem19,16.881999999999834,Terrorist,,594.1242809124585,440.41577210308867,1,CounterTerrorist
15410,esea_match_13781298.dem8,17.530500000000075,Terrorist,,594.8244701111328,440.51359905567574,1,Terrorist
6114,esea_match_13780371.dem20,20.64399999999955,Terrorist,,410.5491316046013,470.45444847530985,0,Terrorist
22817,esea_match_13781953.dem22,16.825000000000045,Terrorist,,597.0510961201014,440.9450570135747,1,Terrorist
35794,esea_match_13783104.dem19,37.89899999999989,Terrorist,,506.57030438682006,639.5050230179028,-1,Terrorist
47955,esea_match_13784295.dem20,53.134999999999536,Terrorist,,405.72261571456426,497.43470297068654,-1,Terrorist
44350,esea_match_13783935.dem20,18.154999999999973,Terrorist,,617.4228264379021,426.8518314381271,1,Terrorist
26082,esea_match_13782250.dem21,22.10799999999972,Terrorist,,414.11286722558,466.67165185913825,0,Terrorist
14128,esea_match_13781136.dem15,28.687000000000126,Terrorist,,472.9349091050887,388.82476647649025,6,Terrorist
34416,esea_match_13782995.dem19,32.169000000000096,Terrorist,,465.4183617859232,642.0778154633091,8,CounterTerrorist
35495,esea_match_13783076.dem4,20.833699999999965,Terrorist,,409.7912637941119,467.7211964587842,0,Terrorist
4698,esea_match_13780227.dem22,38.30899999999997,Terrorist,,510.5311419769936,674.2750910879403,4,Terrorist
32221,esea_match_13782826.dem11,39.539999999999964,Terrorist,,477.2641990251511,387.43889136336816,6,CounterTerrorist
