,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
49802,esea_match_13789453.dem12,30.549999999999955,Terrorist,,813.9745852992786,554.5684233720244,-1,Terrorist
16247,esea_match_13782894.dem12,45.924999999999955,Terrorist,,410.4285435757458,840.723138304151,12,Terrorist
32260,esea_match_13786008.dem3,26.11160000000001,Terrorist,,438.0469955156951,441.5841957898879,-1,Terrorist
28688,esea_match_13785346.dem13,37.44200000000001,Terrorist,,407.6859645155001,493.0970566988,3,Terrorist
16717,esea_match_13782966.dem17,29.778999999999996,Terrorist,,448.2251841684539,643.0935557741491,5,Terrorist
42225,esea_match_13787892.dem17,66.71199999999999,Terrorist,,469.7626054201599,600.531377532953,-1,Terrorist
21778,esea_match_13783900.dem5,35.41489999999999,Terrorist,,472.4612217586274,397.92583592366714,2,Terrorist
1111,esea_match_13780033.dem26,37.783999999999196,Terrorist,,465.16205232988887,386.43312311626994,2,Terrorist
42115,esea_match_13787880.dem9,42.41210000000001,Terrorist,,168.2212984987327,177.18761739130423,8,CounterTerrorist
2103,esea_match_13780210.dem7,53.294000000000096,Terrorist,,435.4501602651589,846.5296997835924,12,CounterTerrorist
958,esea_match_13779997.dem4,57.01440000000002,Terrorist,,439.63560304152855,628.7158544166831,5,Terrorist
24977,esea_match_13784583.dem7,30.190500000000043,Terrorist,,167.40613140963148,184.1205788707456,8,Terrorist
43964,esea_match_13788236.dem23,83.4970000000003,Terrorist,,413.3210590758433,616.0469014361597,6,CounterTerrorist
3911,esea_match_13780573.dem13,33.86200000000008,Terrorist,,563.7942354455059,804.7628691717489,-1,Terrorist
5163,esea_match_13780824.dem7,41.38570000000004,Terrorist,,512.6591413530903,687.3876498131026,-1,Terrorist
9224,esea_match_13781635.dem5,49.70870000000002,Terrorist,,456.30703778514334,823.1414833759591,12,Terrorist
7834,esea_match_13781381.dem28,38.403999999999996,Terrorist,,200.36819029050494,220.8377981506984,-1,CounterTerrorist
20757,esea_match_13783642.dem20,35.46200000000022,Terrorist,,439.7637777344512,281.1368731851269,0,Terrorist
32084,esea_match_13785971.dem9,76.34100000000001,Terrorist,,444.7856302593098,279.86316867991343,0,CounterTerrorist
49503,esea_match_13789380.dem5,25.062000000000012,Terrorist,,714.4392896860986,423.04554507180796,-1,CounterTerrorist
32742,esea_match_13786065.dem8,29.524800000000027,Terrorist,,173.020262819263,181.01527822152264,8,CounterTerrorist
1891,esea_match_13780173.dem11,24.161000000000058,Terrorist,,764.8843966465198,656.5258249065514,-1,CounterTerrorist
3173,esea_match_13780429.dem22,26.960999999999785,Terrorist,,190.15334607135895,186.64179862286062,8,CounterTerrorist
18414,esea_match_13783279.dem6,24.6173,Terrorist,,715.8259721583155,644.233997245721,14,Terrorist
15486,esea_match_13782772.dem15,31.807000000000016,Terrorist,,396.0150797426399,540.4022506393862,-1,CounterTerrorist
5332,esea_match_13780856.dem14,44.406000000000176,Terrorist,,658.1756566036265,809.8832720834152,-1,Terrorist
2810,esea_match_13780365.dem19,64.09699999999998,Terrorist,,231.9770278806785,191.9221776116466,15,CounterTerrorist
20726,esea_match_13783636.dem19,59.28899999999999,Terrorist,,213.60612049132382,192.35774526854232,8,CounterTerrorist
7562,esea_match_13781325.dem9,31.56280000000004,Terrorist,,397.46093819457985,450.45093181192203,3,Terrorist
15171,esea_match_13782712.dem13,29.118799999999965,Terrorist,,497.109494716319,506.3235588432028,1,Terrorist
4189,esea_match_13780618.dem24,46.80199999999968,Terrorist,,450.37462585299284,828.4476285658076,12,CounterTerrorist
25808,esea_match_13784721.dem5,66.00949999999995,Terrorist,,672.5451117956717,723.2522274247492,9,Terrorist
47781,esea_match_13788990.dem12,68.85810000000004,Terrorist,,491.8736383700526,690.4596498131025,16,Terrorist
17940,esea_match_13783194.dem25,55.597999999999956,Terrorist,,489.43260924156755,769.6827605744639,20,Terrorist
463,esea_match_13779912.dem17,51.027000000000044,Terrorist,,646.6188453109768,781.4828345465277,-1,Terrorist
22162,esea_match_13784011.dem22,30.806000000000722,Terrorist,,458.56940097484886,366.7703891402715,2,CounterTerrorist
3905,esea_match_13780573.dem6,32.439099999999996,Terrorist,,422.41547280171574,636.5760566594531,5,Terrorist
25933,esea_match_13784754.dem19,65.28500000000008,Terrorist,,505.2666359914213,594.0469171748966,10,Terrorist
45993,esea_match_13788628.dem8,22.718700000000013,Terrorist,,504.56518900370446,513.3797508557939,1,Terrorist
