,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
47900,esea_match_13784797.dem4,24.038200000000018,CounterTerrorist,,497.7887007993761,509.1644285658076,3,CounterTerrorist
46639,esea_match_13784649.dem10,27.755700000000047,CounterTerrorist,,695.8340342366932,633.6712650009837,0,Terrorist
48015,esea_match_13784801.dem8,19.503999999999905,CounterTerrorist,,685.7955000974849,635.3916978162503,0,CounterTerrorist
6725,esea_match_13780510.dem24,20.61200000000008,CounterTerrorist,,697.4356788457789,633.9450434782609,0,CounterTerrorist
10238,esea_match_13780915.dem18,23.256999999999607,CounterTerrorist,,346.60972509261063,193.64238882549682,1,CounterTerrorist
23394,esea_match_13782247.dem23,23.972000000000207,CounterTerrorist,,703.8417980892962,650.1515608892387,0,CounterTerrorist
30307,esea_match_13782935.dem30,49.419000000000324,CounterTerrorist,,607.2129335153052,667.6349053708441,-1,CounterTerrorist
24716,esea_match_13782410.dem10,61.27200000000016,CounterTerrorist,,393.74047806589977,296.64196167617547,-1,Terrorist
18907,esea_match_13781810.dem11,24.965000000000146,CounterTerrorist,,586.6981147202184,766.0287546724376,-1,CounterTerrorist
48744,esea_match_13784890.dem5,34.11009999999999,CounterTerrorist,,333.43827802690583,191.19302836907343,1,CounterTerrorist
38831,esea_match_13783839.dem12,22.674999999999955,CounterTerrorist,,427.33382725677524,415.13973322840843,-1,CounterTerrorist
46966,esea_match_13784676.dem21,27.787000000000035,CounterTerrorist,,517.3587403392474,489.5392459571119,3,CounterTerrorist
20711,esea_match_13781961.dem19,23.398999999999887,CounterTerrorist,,340.049057516085,205.11862254574066,1,CounterTerrorist
45862,esea_match_13784583.dem5,18.812299999999993,CounterTerrorist,,696.2589473191656,640.1041526657486,0,Terrorist
4461,esea_match_13780266.dem32,50.238000000000284,CounterTerrorist,,686.3904942093975,640.3400574463899,0,CounterTerrorist
10903,esea_match_13780958.dem14,28.270000000000437,CounterTerrorist,,509.21405716513937,512.0530836120402,3,CounterTerrorist
35304,esea_match_13783448.dem5,20.43009999999998,CounterTerrorist,,691.1037691557808,643.2923926814872,0,Terrorist
42413,esea_match_13784257.dem14,44.950999999999794,CounterTerrorist,,496.8678195359719,509.3304281723391,3,CounterTerrorist
12451,esea_match_13781140.dem8,27.19130000000007,CounterTerrorist,,426.73827412751024,210.09591123352345,1,CounterTerrorist
29609,esea_match_13782892.dem12,19.442999999999984,CounterTerrorist,,687.3799549229869,645.2640409207161,0,CounterTerrorist
25558,esea_match_13782487.dem26,33.30899999999929,CounterTerrorist,,343.2719922012089,191.79695266574868,1,CounterTerrorist
25458,esea_match_13782479.dem20,22.951000000000022,CounterTerrorist,,694.8234506531487,643.9070344284871,0,Terrorist
11052,esea_match_13780972.dem20,23.19300000000021,CounterTerrorist,,496.0390563462663,513.1934646468621,3,Terrorist
8475,esea_match_13780691.dem28,27.889000000000124,CounterTerrorist,,651.9689767829987,809.5899523903207,2,CounterTerrorist
17850,esea_match_13781714.dem26,25.12400000000025,CounterTerrorist,,645.9969924117762,804.6383694668502,2,CounterTerrorist
42913,esea_match_13784289.dem28,158.81500000000005,CounterTerrorist,,760.1344262039383,671.8411017115877,-1,CounterTerrorist
