,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
14876,esea_match_13781143.dem11,33.91100000000006,Terrorist,,415.1065205693118,477.7490433208734,0,Terrorist
125173,esea_match_13791272.dem3,18.43760000000003,Terrorist,,574.6401104308832,728.4800062954948,-1,Terrorist
37844,esea_match_13783188.dem10,41.63999999999987,Terrorist,,804.1216049912264,652.9856415502654,-1,CounterTerrorist
99353,esea_match_13788705.dem11,49.22900000000004,Terrorist,,476.26222031585104,601.3029533739917,-1,CounterTerrorist
9645,esea_match_13780668.dem20,37.347999999999956,Terrorist,,498.57412017937213,604.7045351170568,16,Terrorist
395,esea_match_13779833.dem25,58.85500000000002,Terrorist,,450.2295808149737,826.2493425142634,2,CounterTerrorist
32022,esea_match_13782708.dem27,40.24299999999994,Terrorist,,286.5273386625073,205.04533291363362,-1,Terrorist
112256,esea_match_13790042.dem8,38.661699999999996,Terrorist,,728.9997351530512,642.6348408420224,-1,CounterTerrorist
40843,esea_match_13783444.dem4,80.99860000000001,Terrorist,,318.73532306492484,704.0698044461932,-1,Terrorist
105056,esea_match_13789301.dem17,27.554999999999836,Terrorist,,561.1294995515694,685.372285658076,-1,CounterTerrorist
108331,esea_match_13789679.dem7,20.856700000000046,Terrorist,,562.9372418795086,728.7209474719654,-1,Terrorist
56553,esea_match_13784911.dem3,44.06869999999998,Terrorist,,433.3001395983623,299.9338104269133,-1,Terrorist
127875,esea_match_13791511.dem12,16.830000000000155,Terrorist,,595.736087658413,441.25058493015933,1,CounterTerrorist
71350,esea_match_13786193.dem15,35.484000000000606,Terrorist,,475.9793974653928,378.09226740114104,5,Terrorist
14391,esea_match_13781101.dem14,17.03800000000001,Terrorist,,593.4572334568143,438.15054227818223,1,CounterTerrorist
95381,esea_match_13788362.dem8,38.24059999999997,Terrorist,,551.8212217586274,661.997566791265,4,Terrorist
94878,esea_match_13788302.dem11,38.566599999999994,Terrorist,,643.3533953597192,758.1770135746606,10,Terrorist
66131,esea_match_13785772.dem20,17.511999999999944,Terrorist,,598.4311502437122,440.0570598465473,1,CounterTerrorist
60279,esea_match_13785230.dem26,57.65700000000015,Terrorist,,402.2692860206668,454.161667676569,0,CounterTerrorist
6733,esea_match_13780416.dem11,44.10200000000009,Terrorist,,655.3688943653734,762.058261656502,10,CounterTerrorist
124900,esea_match_13791241.dem8,52.40599999999995,Terrorist,A,577.5552461688438,672.6632429667519,9,CounterTerrorist
5914,esea_match_13780338.dem22,44.950000000000045,Terrorist,,644.5261778280367,784.6853779264214,-1,CounterTerrorist
9490,esea_match_13780659.dem10,20.458600000000047,Terrorist,,552.4759109378047,663.3187141451899,4,Terrorist
86319,esea_match_13787558.dem11,104.5,Terrorist,,534.8392528758043,606.637302380484,-1,Terrorist
120834,esea_match_13790825.dem15,23.531999999999925,Terrorist,,715.0956559173328,389.69237631320084,-1,Terrorist
102248,esea_match_13788995.dem19,40.23900000000003,Terrorist,,552.2001556638721,664.5326869958685,4,Terrorist
34704,esea_match_13782922.dem16,34.802999999999656,Terrorist,,508.603091128875,667.4064544560299,3,CounterTerrorist
102434,esea_match_13789027.dem22,43.20900000000006,Terrorist,,523.6258040163775,519.8776886090891,18,Terrorist
102529,esea_match_13789035.dem1,17.63809999999998,Terrorist,,596.6657534802106,441.0152039346842,1,Terrorist
91642,esea_match_13787994.dem21,21.09900000000016,Terrorist,,551.9256581789822,664.2800613810741,4,Terrorist
71025,esea_match_13786158.dem15,48.49799999999982,Terrorist,,275.54204874244493,324.7317261144992,-1,Terrorist
128870,esea_match_13791584.dem22,27.56899999999996,Terrorist,,691.7491546890233,469.94835113122167,-1,Terrorist
16900,esea_match_13781381.dem22,32.58699999999999,Terrorist,,653.8297359173329,657.0520275427897,-1,CounterTerrorist
51549,esea_match_13784457.dem6,38.113000000000056,Terrorist,,379.34238720998246,245.81350666928972,-1,CounterTerrorist
70433,esea_match_13786086.dem28,54.909999999999854,Terrorist,,514.8129952817313,671.2931418453669,3,Terrorist
107671,esea_match_13789593.dem13,92.22199999999953,Terrorist,,552.633913199454,663.4111823726146,4,Terrorist
118932,esea_match_13790657.dem20,18.087999999999965,Terrorist,,589.9335873659583,440.6463584497344,1,Terrorist
9386,esea_match_13780656.dem3,37.36699999999996,Terrorist,,468.4072878143888,822.5675357072595,2,Terrorist
110950,esea_match_13789932.dem19,61.0920000000001,Terrorist,,478.3782607135894,836.332005508558,2,Terrorist
122747,esea_match_13791032.dem27,17.682999999999993,Terrorist,,415.37964047572626,463.48238441865044,0,Terrorist
76272,esea_match_13786681.dem5,24.878299999999967,Terrorist,,493.7704641060636,807.6344206177454,2,Terrorist
111395,esea_match_13789977.dem4,24.109100000000012,Terrorist,,520.2058556443751,555.6677678536298,13,Terrorist
27221,esea_match_13782258.dem15,40.75499999999988,Terrorist,,510.2118033144863,677.2175549872122,3,CounterTerrorist
92479,esea_match_13788060.dem11,19.374000000000024,Terrorist,,642.2710079937609,338.8487113909109,12,CounterTerrorist
7654,esea_match_13780482.dem4,17.995299999999986,Terrorist,,595.3805725872489,440.89302097186703,1,CounterTerrorist
91218,esea_match_13787967.dem19,24.82399999999984,Terrorist,,642.2710079937609,338.8487113909109,12,CounterTerrorist
126896,esea_match_13791426.dem23,25.21900000000005,Terrorist,,642.2710079937609,338.8487113909109,12,Terrorist
40814,esea_match_13783442.dem11,56.58900000000017,Terrorist,,403.873865470852,465.51338154633095,0,Terrorist
88286,esea_match_13787697.dem26,41.01900000000023,Terrorist,,509.8916261259505,516.1449134762935,18,Terrorist
109867,esea_match_13789821.dem11,36.281999999999925,Terrorist,,470.06495394813805,814.9535124926224,2,Terrorist
